,date,star_group,text,sentiment
1437,2024-04-07,1,useless nightshift staff coke useless nightshift staff coke sauce available wentbto another restaurant chelmsley wood b branch run j qualified people restaurant run coke sauce,Negative
1438,2024-04-07,1,donat via uber eats donat via uber eats meal burger missing called customer service try get courier number refused even though came unfortunately didnat realise number disappears straight away asked missing said would refund aps burger said receipt itas said itas policy refuse let speak management say way escalate working aguidelinesa asked would refund burger delivery could said seemed think person ordering meal getting side drink totally acceptable rude kept saying donat understand hear infuriating best thing missing item call store find uber eats see review happening time iam annoyed pre gave tip well iall never via conning uber eats ever uber eats absolute joke,Negative
1439,2024-04-05,1,lincoln drive went drive outer circle drive lincoln night hear two member staff swearing complaining previous car u ordering correctly found ironic told placed big mac meal burger go next window whilst next window nine car drove past u served whilst waited total minute receive someone eventually open window pa say thanks disappointed,Negative
1440,2024-04-07,1,iave ina iave sandbach uber eats placed arrived cold unbeatable ended bina called customer service lady said arrived areasonable amount timea ignored cold throw bin shocking customer service disgusting unprofessional stay away,Negative
1441,2024-04-03,1,disappointing salad option easter holiday treat went grandchild sudbury suffolk last week kid ever loved burger chicken nugget low carb diet grilled chicken salad really disappointing packed load lettuce little else eg two piece grilled chicken dry balsamic dressing supplied thick tasteless come make healthy eating option appetising,Negative
1443,2024-04-06,1,disgusting customer service yesterday delivered home grandchild staying thought easiest option however collection package realised bag drink leaking way hallway kitchen thought easiest option led scrub carpet emailed straight away let know happened response received basically atuff get absolutely disgusting would given minus zero star possible,Negative
1444,2024-04-07,1,poor service unprofessional staff victoria road victoria road stoke trent,Negative
1445,2024-04-06,1,fast white rose shopping centre twenty minute wait really fast busy staff counter chatting time got cold wait put right got wrong burger king far superior getting worse worse,Negative
1446,2024-04-06,1,cold tasteless went drive wakefield yesterday pressed time kind knew great past visit hoped might better got correct shock drove mile minute home awful ended throwing bin burger cold bun hard fry soggy undercooked awful last visit period,Negative
1447,2024-04-06,1,mcdelivery via mcdelivery lunch today item main meal missing googled phone number customer service automated number brought u uber eats told firmly getting refund emailed customer service giving full detail screen shot receipt label bag getting email customer service asking question like branch total cost th email said provided refund give goodwill gesture medium meal voucher voucher even add upto missing spent money hoping getting someone working get wrong lose money someone please explain work never ordering mcdelivery ever would even give one star wish people read review ordering via mcdelivery wish ordering,Negative
1448,2024-04-06,1,canat understand every timea canat understand every time something missing every time hard disappointing,Negative
1449,2024-04-06,1,twice delivery thea twice delivery app time something missing poor service would recommend delivery service,Negative
